
Frequency (Hz),S11_Real,S11_Imag,S12_Real,S12_Imag,S13_Real,S13_Imag,S14_Real,S14_Imag,S21_Real,S21_Imag,S22_Real,S22_Imag,S23_Real,S23_Imag,S24_Real,S24_Imag,S31_Real,S31_Imag,S32_Real,S32_Imag,S33_Real,S33_Imag,S34_Real,S34_Imag,S41_Real,S41_Imag,S42_Real,S42_Imag,S43_Real,S43_Imag,S44_Real,S44_Imag
15384000000.0,-0.4482833,-0.46185,1.04871,0.5810963,-0.8682072,-0.5269584,0.3477921,-1.094762,0.7316154,-0.3943741,-1.261493,-0.4814271,-0.7675655,-0.3278573,0.1357748,-0.9353567,0.1544579,0.9109979,-0.6986802,0.8465051,-0.947455,0.6579646,0.1858707,1.029223,0.00968769,0.8214827,-0.7169116,0.6625495,0.8038728,0.1744558,-1.039633,-0.8004662
15442000000.0,0.4493967,0.4949163,0.3078825,1.157659,0.01783214,-1.018669,1.121935,-0.2451167,0.7903743,0.2547384,-0.4192391,-1.304346,-0.1002035,-0.829554,0.8788621,-0.34555,-0.355727,0.8501565,-1.03776,0.3399182,-1.151269,-0.2472441,-0.6131102,0.8428627,-0.431296,0.6983251,-0.9579971,0.1749615,0.4318013,0.7051665,0.003726033,-1.315579
15500000000.0,-0.5488166,-0.3627495,-0.612205,1.02694,0.8764447,-0.5156912,0.7900768,0.832919,0.3587829,0.744328,0.7666382,-1.122456,0.6587858,-0.5123832,0.7455125,0.5787718,-0.7596706,0.5150512,-1.054746,-0.2823109,-0.5651788,-1.053317,-1.027886,0.1328387,-0.7396902,0.347249,-0.8970431,-0.3752216,-0.2062732,0.7986896,1.02357,-0.7866803
15558000000.0,0.5339912,0.3812135,-1.158602,0.2685498,0.8908833,0.4795743,-0.3026185,1.100559,-0.2951117,0.766293,1.319784,-0.1069886,0.7741085,0.3020422,-0.116587,0.9317758,-0.9097491,0.004838277,-0.7223638,-0.8103901,0.4824923,-1.100754,-0.8049437,-0.6546867,-0.8004054,-0.1248582,-0.5362431,-0.8046598,-0.7194456,0.3993303,1.221429,0.2698066
15616000000.0,-0.6133482,-0.2387598,-1.00477,-0.6479619,0.05934537,1.010533,-1.100749,0.3200914,-0.7599576,0.3073666,0.9272568,0.8875581,0.1404432,0.8185858,-0.8615823,0.3816865,-0.7551552,-0.5058058,-0.1489618,-1.07688,1.152032,-0.2908649,-0.08262947,-1.031517,-0.587893,-0.5537332,0.006043835,-0.9666278,-0.7799403,-0.2446214,0.6209079,1.050116
15674000000.0,0.6089249,0.2587678,-0.2372072,-1.17318,-0.8273872,0.5752198,-0.851418,-0.7697214,-0.7416338,-0.3432223,0.008850003,1.267274,-0.6263704,0.5380614,-0.7717992,-0.539443,-0.3417913,-0.8398973,0.470582,-0.9830275,0.9473816,0.6801312,0.6953979,-0.7748095,-0.1715781,-0.7848988,0.5427668,-0.7984698,-0.3501471,-0.7302995,-0.3058594,1.17981
15732000000.0,-0.640597,-0.09027541,0.6823522,-0.9960917,-0.9257591,-0.4147216,0.2183308,-1.135394,-0.2568422,-0.772196,-0.9072981,0.9117624,-0.7812113,-0.2654277,0.07036319,-0.9381251,0.1812244,-0.8893681,0.9378713,-0.5662518,0.150259,1.148898,1.044137,-0.03605746,0.2947171,-0.7452584,0.8952067,-0.3666531,0.2931068,-0.755083,-1.079032,0.6232187
15790000000.0,0.6540235,0.138392,1.200451,-0.2101251,-0.1172474,-1.014626,1.095411,-0.3945199,0.3821527,-0.711289,-1.321512,-0.03526952,-0.1617748,-0.8052716,0.8440284,-0.4077476,0.6326776,-0.6491492,1.103183,0.02370568,-0.7172599,0.9253731,0.7498844,0.73318,0.6499984,-0.4608671,0.9536036,0.1760169,0.7506033,-0.3050959,-1.219329,-0.3888814
15848000000.0,-0.6464253,0.05466089,1.001273,0.7244427,0.8336198,-0.6113917,0.8922921,0.7689891,0.7715676,-0.2095214,-0.8607335,-1.035313,0.6245545,-0.5324965,0.7639092,0.5417141,0.8752016,-0.2205753,0.9341955,0.5964301,-1.185745,0.1454508,-0.008344718,1.051631,0.790842,-0.04825591,0.7231587,0.6518477,0.7424074,0.3321564,-0.4884062,-1.199134
15906000000.0,0.6549873,-0.01563998,0.188082,1.236343,0.9481066,0.4284658,-0.2404893,1.165561,0.6726089,0.409417,0.2452046,-1.32394,0.7608879,0.2889009,-0.112131,0.9255926,0.856285,0.2586402,0.5022623,0.9944117,-0.9405542,-0.7717038,-0.7673939,0.716471,0.6928753,0.360272,0.2893165,0.9280109,0.274381,0.7590852,0.632121,-1.116944
15964000000.0,-0.6283593,0.1986015,-0.7654483,1.004172,0.07814406,1.042108,-1.149503,0.3423274,0.159361,0.7598009,1.161869,-0.638517,0.1012627,0.8001229,-0.8670064,0.3289423,0.5962738,0.6576691,-0.07439926,1.112987,-0.04744042,-1.229934,-1.054206,-0.06581735,0.40165,0.6572471,-0.2254055,0.9422515,-0.357273,0.7195004,1.236232,-0.196106
16022000000.0,0.6296253,-0.1699243,-1.268076,0.1561904,-0.8812123,0.5697614,-0.8544836,-0.860379,-0.4383274,0.6307946,1.203708,0.4684765,-0.654668,0.4605557,-0.6916051,-0.6156281,0.1810766,0.8664615,-0.6296911,0.9320055,0.9245581,-0.8164865,-0.6784055,-0.8122948,0.01340399,0.7613636,-0.6675273,0.7005051,-0.7564334,0.2402298,0.9213181,0.7934415
16080000000.0,-0.574463,0.3071622,-0.9946533,-0.8080553,-0.9152171,-0.5050955,0.358623,-1.160419,-0.7530808,0.1124828,0.442361,1.185275,-0.7068052,-0.3609898,0.2248006,-0.8944142,-0.2857817,0.8322064,-1.015767,0.4843813,1.200426,0.2166468,0.125783,-1.057781,-0.3759119,0.6515628,-0.9268072,0.2589794,-0.6860675,-0.3806547,0.03682466,1.201051
16138000000.0,0.583328,-0.3015493,-0.1046866,-1.290337,0.0007927252,-1.050646,1.201182,-0.2408797,-0.5987107,-0.4667354,-0.5616429,1.138633,-0.02298553,-0.7910596,0.8950957,-0.2278319,-0.6788758,0.5631195,-1.127513,-0.1175971,0.5937514,1.04853,0.8560241,-0.6362936,-0.6597501,0.3601796,-0.9297247,-0.2629369,-0.1950732,-0.7539507,-0.855248,0.8679807
16196000000.0,-0.462725,0.4495907,0.8634784,-0.9753814,0.9128392,-0.5206528,0.8051941,0.9303508,-0.07658235,-0.7516103,-1.241645,0.3795356,0.6726371,-0.4081534,0.6360358,0.6666504,-0.8726873,0.118127,-0.8975239,-0.7000216,-0.3841029,1.144243,1.05863,0.1876762,-0.7462782,-0.04527022,-0.6465078,-0.7177404,0.4175399,-0.6563492,-1.247321,-0.03292199
16254000000.0,0.5057215,-0.4168203,1.313139,-0.0486138,0.9176034,0.5253293,-0.4019647,1.171717,0.4878308,-0.5753099,-1.139722,-0.6754823,0.6938307,0.3710054,-0.2561317,0.886346,-0.7987072,-0.377786,-0.3680718,-1.085585,-1.109777,0.5143096,0.5938236,0.8961329,-0.6042106,-0.4448881,-0.149881,-0.961816,0.7693367,-0.1563076,-0.8207886,-0.9650909
16312000000.0,-0.3693811,0.5462772,0.9482589,0.9198946,0.03570867,1.058529,-1.214362,0.2668067,0.7485523,-0.05132242,-0.2515575,-1.306578,0.05006827,0.7807198,-0.8869943,0.2434581,-0.4573287,-0.7569649,0.3001535,-1.116804,-1.157439,-0.4454553,-0.2510126,1.047823,-0.2601433,-0.7005129,0.4082049,-0.8877653,0.6444733,0.4430787,0.1974788,-1.248115
16370000000.0,0.3874931,-0.5078783,-0.01390276,1.325837,-0.8923645,0.5787662,-0.8495556,-0.9115618,0.5526515,0.5025687,0.8122044,-1.03602,-0.6436739,0.4468109,-0.6611782,-0.63842,0.03739209,-0.8819324,0.8672393,-0.76121,-0.4853722,-1.154379,-0.9366841,0.5394988,0.1692402,-0.7256162,0.8292532,-0.5126419,0.1303296,0.7759309,1.063695,-0.6366702
16428000000.0,-0.2459063,0.6121339,-0.9698327,0.9000855,-0.9559754,-0.4615211,0.3536892,-1.192324,0.02739356,0.7470752,1.292637,-0.05174832,-0.7165959,-0.3127219,0.2076541,-0.8935393,0.5148006,-0.7217389,1.149241,-0.1532301,0.5313976,-1.144409,-1.03146,-0.3199076,0.5347625,-0.5203829,0.9757158,0.02581058,-0.4590606,0.6307787,1.140058,0.3992347
16486000000.0,0.2504966,-0.5936534,-1.312902,-0.09861798,-0.1231353,-1.050996,1.193438,-0.3250526,-0.5171538,0.5382175,0.8629143,0.9310815,-0.1278045,-0.7719569,0.8636681,-0.3008758,0.8343262,-0.2920208,1.015753,0.5426782,1.223206,-0.3324465,-0.4720905,-0.9767296,0.7360204,-0.1182834,0.7745939,0.5863325,-0.7749935,0.1041365,0.437639,1.104297
16544000000.0,-0.1020589,0.6391386,-0.829168,-1.024727,0.8139378,-0.6824319,0.9145073,0.8349826,-0.7536275,0.005401255,-0.1264632,1.257563,0.573867,-0.5395446,0.7240927,0.5642619,0.8562912,0.2470104,0.5001825,1.040914,1.025852,0.7341315,0.3877026,-1.007354,0.6811433,0.3267001,0.291973,0.9344825,-0.6169276,-0.4817722,-0.5273477,1.073719
16602000000.0,0.1236282,-0.6345451,0.180093,-1.28896,1.008245,0.2952099,-0.2001322,1.205556,-0.5350656,-0.5378562,-1.038419,0.7573382,0.7676176,0.1708159,-0.07145725,0.9118615,0.5504795,0.7016779,-0.2137196,1.124621,0.08619742,1.254032,0.9994849,-0.4016539,0.3656236,0.6647183,-0.3159729,0.9206195,-0.07749139,-0.7826918,-1.175384,0.3428641
16660000000.0,0.06040466,0.6488058,1.060383,-0.7371065,0.3147558,1.000088,-1.110665,0.4837122,0.009106254,-0.7704072,-1.282507,-0.2775747,0.2988373,0.7344178,-0.7992294,0.4496076,0.02629886,0.8990554,-0.8546093,0.7567389,-0.9038097,0.8882507,0.9648286,0.4513163,-0.09375842,0.767787,-0.8135212,0.5498177,0.5109404,-0.6106948,-1.063853,-0.649493
16718000000.0,-0.045548,-0.6287748,1.246851,0.2739128,-0.6548716,0.8103093,-0.9937062,-0.6634821,0.555299,-0.5445122,-0.6529327,-1.144806,-0.4373264,0.6618665,-0.8114783,-0.4142549,-0.5026543,0.7507958,-1.134104,0.1006706,-1.274895,-0.07483898,0.3159334,1.007326,-0.5191376,0.5813754,-0.9816373,-0.02993353,0.7988383,-0.05759773,-0.2300066,-1.226069
16776000000.0,0.198271,0.6404523,0.6359176,1.094063,-1.034059,-0.1149188,0.04341956,-1.182262,0.7831669,0.01454378,0.3996052,-1.240223,-0.8020337,-0.0009585279,-0.08552161,-0.9092264,-0.846158,0.3217912,-0.9612691,-0.5892582,-0.8316923,-0.9745765,-0.5243782,0.9083205,-0.7667233,0.1831418,-0.7765926,-0.6017314,0.6127597,0.5366215,0.752435,-0.9711726
16834000000.0,-0.2079074,-0.5887818,-0.368715,1.197158,-0.4442877,-0.938356,1.027495,-0.561851,0.5481211,0.5723171,1.167692,-0.5316,-0.4351268,-0.6820641,0.7279038,-0.5517018,-0.8867366,-0.2055482,-0.4509406,-1.031228,0.1101994,-1.281434,-1.021502,0.2264225,-0.7504969,-0.2693703,-0.3063814,-0.9377248,0.04591785,0.8127137,1.198832,-0.06562494
16892000000.0,0.3047125,0.5906349,-1.12477,0.5329943,0.5923729,-0.8562412,0.9811063,0.6249065,-0.02647363,0.800274,1.15395,0.5142704,0.3677821,-0.736266,0.8456863,0.3608356,-0.6350303,-0.6538717,0.1969906,-1.094144,1.000742,-0.8173285,-0.8588971,-0.5944597,-0.4976769,-0.635062,0.2566521,-0.9507089,-0.5576211,0.6071424,0.8134771,0.8499843
16950000000.0,-0.3417271,-0.5206097,-1.14674,-0.4513195,1.03095,0.1080576,-0.09731974,1.153454,-0.5995523,0.5555836,0.3613035,1.200611,0.8277869,-0.04555667,0.08952584,0.9214154,-0.2166054,-0.8987008,0.7434647,-0.8315083,1.27479,0.1934457,-0.1448284,-1.032507,-0.119185,-0.8124517,0.7101112,-0.6898116,-0.8250599,0.02594931,-0.1123417,1.171333
17008000000.0,0.4419028,0.4778972,-0.4381282,-1.132118,0.3468673,0.9653085,-1.066472,0.3970145,-0.8265072,-0.03651483,-0.6973477,1.070625,0.4122788,0.7228689,-0.7861428,0.4826576,0.2364236,-0.9009716,1.045519,-0.3596988,0.6732385,1.100182,0.6503308,-0.8151265,0.2783671,-0.7835899,0.952809,-0.2599901,-0.5970694,-0.586945,-0.9774573,0.6997501
17066000000.0,-0.4580067,-0.4232398,0.5197365,-1.077794,-0.739357,0.7074618,-0.7747949,-0.8150444,-0.5686559,-0.6322189,-1.301843,0.1592741,-0.4885608,0.69077,-0.7676849,-0.5253917,0.6175978,-0.7141208,1.091661,0.1562069,-0.4419729,1.231261,1.022745,-0.0806423,0.603497,-0.6002232,0.9745339,0.1941935,-0.00227946,-0.8476811,-1.195457,-0.2788851
17124000000.0,0.5420892,0.3861748,1.118334,-0.3402276,-0.9194096,-0.4198312,0.4718989,-0.9960143,0.04010963,-0.8607214,-0.9645269,-0.8999801,-0.824439,-0.1867076,0.1978653,-0.9018066,0.8560295,-0.4086616,0.9150664,0.5887151,-1.258118,0.4310951,0.7481739,0.6906521,0.8002313,-0.3140565,0.8002456,0.5758508,0.6156853,-0.5932891,-0.5970891,-1.079604
17182000000.0,-0.5449486,-0.2632615,0.9924079,0.5888798,0.08014363,-1.006973,1.083569,0.1132246,0.6508211,-0.5789114,0.02718747,-1.299498,-0.1211369,-0.8525247,0.9214635,-0.1269836,0.9484093,-0.04370053,0.5865501,0.8979405,-1.150989,-0.6775827,0.005792177,1.008272,0.8732855,0.01930328,0.4992127,0.852042,0.8670604,0.02556916,0.3775466,-1.161214
17240000000.0,0.6135131,0.2742338,0.2352971,1.117999,0.9759781,-0.2605148,0.2407305,1.050996,0.8792967,0.05651037,0.9430318,-0.8563693,0.7647676,-0.4136511,0.4311303,0.8230526,0.897718,0.3141716,0.1896723,1.048611,-0.3025039,-1.29475,-0.7317255,0.6840163,0.8138999,0.3425897,0.135752,0.9801629,0.5839242,0.6475741,1.081807,-0.5104356
17298000000.0,-0.600839,-0.1098012,-0.6605163,0.9357626,0.6049709,0.8214688,-0.9002363,0.597598,0.5740814,0.6806782,1.249475,0.09062668,0.6850173,0.5679793,-0.6208497,0.7086193,0.690759,0.655992,-0.2697876,1.021726,0.6858143,-1.127152,-0.9982706,-0.06644737,0.6147466,0.6524338,-0.2877063,0.952167,-0.0601192,0.8843539,1.083936,0.4405964
17356000000.0,0.6417037,0.1337842,-1.123014,0.1676906,-0.4959388,0.8871865,-0.9056244,-0.575737,-0.08749576,0.9044325,0.7722235,0.970943,-0.2266667,0.8656039,-0.9046373,-0.2715855,0.3347699,0.9056038,-0.7043933,0.7984228,1.27076,-0.3230778,-0.635537,-0.7751752,0.2765031,0.8665025,-0.6821728,0.7344459,-0.6813959,0.5707427,0.384022,1.09314
17414000000.0,-0.6212989,0.03677647,-0.8844922,-0.7000552,-1.014959,-0.0582304,0.1273953,-1.058728,-0.7176422,0.5734591,-0.2279797,1.230297,-0.8867198,0.180848,-0.1495808,-0.9363225,-0.1349078,0.9618221,-0.9949673,0.356966,1.116425,0.6883449,0.1176604,-0.9973245,-0.1692629,0.8991207,-0.9467793,0.3117899,-0.897018,-0.09790395,-0.5984057,1.011431
17472000000.0,0.6493372,-0.01875302,-0.1080245,-1.113879,-0.4375024,-0.9143508,0.9876562,-0.3924204,-0.9308542,-0.1149277,-1.134299,0.6137082,-0.5956928,-0.6883473,0.7525907,-0.5892555,-0.6096327,0.7724034,-1.046266,-0.2019981,0.2308058,1.313606,0.7974687,-0.6021634,-0.6081386,0.69773,-0.977098,-0.2178571,-0.5514915,-0.7110075,-1.194914,0.1763431
17530000000.0,-0.5766667,0.2007239,0.7254746,-0.8296536,0.5669104,-0.8281484,0.8248109,0.6489506,-0.57384,-0.7440309,-1.205164,-0.5406541,0.2944017,-0.8575376,0.882733,0.3493417,-0.9243103,0.3325717,-0.76617,-0.7165388,-0.9084301,1.030599,0.9813192,0.1570843,-0.8866959,0.259182,-0.6921086,-0.7041057,0.1437227,-0.8944777,-0.9052842,-0.8231907
17588000000.0,0.6367569,-0.1716007,1.097066,-0.04075698,1.004697,0.04575332,-0.1173714,1.041474,0.1432958,-0.9338008,-0.3347642,-1.259501,0.8912952,-0.2076794,0.1731735,0.9401883,-0.9499323,-0.2504627,-0.2143468,-1.019825,-1.395394,-0.1041372,0.5572591,0.8162605,-0.8816022,-0.29741,-0.1573586,-0.9748027,0.7451054,-0.5196489,0.01970005,-1.211359
17646000000.0,-0.5100188,0.344097,0.779539,0.7686846,0.5133934,0.8670607,-0.933598,0.474578,0.7730837,-0.5487202,0.6840947,-1.069064,0.6633674,0.6324257,-0.6868045,0.6625708,-0.6256674,-0.7609357,0.4244816,-0.9468767,-0.794248,-1.138961,-0.2069374,0.9714601,-0.5381671,-0.7636842,0.4510072,-0.8752189,0.884495,0.1921197,0.8748775,-0.7997641
17704000000.0,0.5783173,-0.2842424,-0.01872366,1.102693,-0.4192565,0.9297641,-0.9347602,-0.493843,0.9335315,0.1878134,1.213012,-0.2589433,-0.1396676,0.9230622,-0.9497969,-0.1840651,-0.03197666,-0.9878117,0.917294,-0.4857162,0.2910286,-1.331933,-0.8450642,0.5235974,0.04668228,-0.9413673,0.9020214,-0.4085987,0.471075,0.7823746,1.156038,0.06983452
17762000000.0,-0.4102485,0.4772236,-0.808501,0.7497709,-1.000166,0.2200232,-0.1648341,-1.045435,0.5179762,0.8134881,1.024562,0.6654268,-0.8264451,0.4411649,-0.4224165,-0.8717664,0.5946273,-0.7949881,1.020889,0.1953958,1.120649,-0.7373225,-0.9707023,-0.24693,0.6298434,-0.708878,0.9617756,0.2487662,-0.252288,0.8812321,0.7349888,0.8723022
17820000000.0,0.4676234,-0.4220943,-1.112213,-0.06039092,-0.8001453,-0.6595508,0.73057,-0.7823131,-0.2334339,0.9449666,0.2272042,1.200635,-0.8686273,-0.3889661,0.4383509,-0.8791932,0.9709968,-0.2257147,0.6533594,0.8131237,1.310814,0.2268876,-0.4991511,-0.8676661,0.9414775,-0.1332522,0.5701119,0.8153558,-0.8237574,0.4339328,-0.1615307,1.136353
17878000000.0,-0.3182293,0.5526443,-0.7322217,-0.8288934,0.005333407,-1.030183,1.064844,0.06894926,-0.8523597,0.5029494,-0.7785993,0.9838479,-0.2462285,-0.9158845,0.9594627,-0.2166231,0.8998459,0.4614461,-0.02318731,1.058165,0.7905594,1.082217,0.2810622,-0.9652558,0.8059805,0.513249,-0.09566836,0.9946929,-0.8772439,-0.2911594,-1.006275,0.6153901
17936000000.0,0.3563331,-0.5095874,0.0945363,-1.094367,0.8045692,-0.6350948,0.6076444,0.8697124,-0.9486612,-0.2534877,-1.302527,-0.02695962,0.5640099,-0.7615173,0.7671165,0.6148411,0.3870555,0.9278514,-0.6933386,0.7823441,-0.2602082,1.359022,0.8873778,-0.4732785,0.2655443,0.908507,-0.718041,0.6755418,-0.3895674,-0.8426558,-1.131665,-0.4269602
17994000000.0,-0.1135434,0.6184052,0.8515526,-0.6883159,0.9956084,0.2307495,-0.2966689,1.018472,-0.4723311,-0.8631591,-0.7431725,-1.080152,0.9473091,-0.03869659,0.006114556,0.9866754,-0.3151195,0.9544963,-1.035876,0.1351413,-1.279989,0.6752635,0.952453,0.3131194,-0.4043639,0.8596709,-0.986968,0.02949407,0.3341864,-0.8620855,-0.3775299,-1.147549
18052000000.0,0.2113001,-0.5914478,1.081854,0.1444265,0.4213962,0.9296811,-0.9842463,0.3851349,0.2898757,-0.9353043,0.3661383,-1.220915,0.6042615,0.7272564,-0.7733332,0.6032202,-0.8502322,0.5304844,-0.8765827,-0.5537181,-1.324306,-0.650366,0.4379718,0.9043813,-0.8649263,0.3912136,-0.7663839,-0.6153411,0.8538033,-0.3392676,0.5869451,-1.025378
18110000000.0,0.02204211,0.6369219,0.6481911,0.8846238,-0.5012134,0.8960978,-0.8992856,-0.5667549,0.8790177,-0.4274032,1.110299,-0.5465144,-0.2280477,0.9247881,-0.9506845,-0.2657578,-0.9929405,-0.1222777,-0.3297508,-0.9787211,-0.2933433,-1.418602,-0.3505347,0.9375666,-0.9251419,-0.248146,-0.2026836,-0.9689724,0.8357927,0.3913979,1.116093,-0.2915007
18168000000.0,0.05018052,-0.6107302,-0.1928209,1.082367,-1.028096,0.08414408,-0.03262819,-1.064809,0.9214678,0.3425706,1.150073,0.3851613,-0.8920398,0.3249322,-0.3084086,-0.9316994,-0.7305835,-0.6896209,0.3158949,-0.9857341,0.830066,-1.12999,-0.9246525,0.3984001,-0.603303,-0.7517802,0.4114487,-0.9047119,0.2856518,0.8843512,0.9790791,0.5685298
18226000000.0,0.1341888,0.6287668,-0.9207171,0.6236925,-0.6162769,-0.8430256,0.9042426,-0.5878741,0.3867207,0.9088402,0.5493628,1.071132,-0.7440451,-0.6030434,0.6488962,-0.747117,-0.2307765,-0.9820898,0.8132392,-0.6508653,1.343913,-0.2210839,-0.9247896,-0.3907578,-0.08905125,-0.9645308,0.8482658,-0.5289594,-0.4435909,0.8318905,0.2740698,1.096109
18284000000.0,-0.1421858,-0.5913597,-1.085197,-0.2227219,0.4569027,-0.9351533,0.9395179,0.5238609,-0.3858421,0.9215952,-0.3959642,1.158423,0.1915427,-0.9344996,0.9599075,0.2312155,0.278184,-0.9799936,1.036809,-0.1785643,1.127347,0.7337483,-0.3580885,-0.9444923,0.392102,-0.8912404,1.004603,-0.05276926,-0.9029667,0.2571319,-0.6505612,0.9478526
18342000000.0,0.2560833,0.5836792,-0.5967907,-0.9395097,1.046212,0.0286903,-0.09270065,1.075842,-0.9229174,0.3624558,-1.190756,0.4515139,0.9376498,-0.2067117,0.1772127,0.9768648,0.6744598,-0.7528428,1.000367,0.2932981,0.3301526,1.324553,0.4291898,-0.9124287,0.7383952,-0.6166461,0.911575,0.3944301,-0.8163184,-0.4762708,-1.185017,0.06535736
18400000000.0,-0.2834447,-0.5439851,0.2512684,-1.078091,0.3798157,0.968078,-1.022674,0.3318717,-0.9001678,-0.417742,-1.085237,-0.730933,0.5522371,0.7822452,-0.8326228,0.5405787,0.9267678,-0.4022562,0.791197,0.6843538,-0.7639235,1.211247,0.9562969,-0.3178745,0.9287987,-0.2478685,0.6633928,0.7418425,-0.2266491,-0.9077852,-0.7519661,-0.9351822
18458000000.0,0.3977014,0.4931066,0.9478448,-0.5602885,-0.7508297,0.7141793,-0.6883203,-0.81849,-0.3242452,-0.931316,-0.02790387,-1.285109,-0.5168919,0.804467,-0.8104743,-0.5665362,1.005527,0.01553954,0.4382272,0.940249,-1.50673,0.1676611,0.8905545,0.4688168,0.9411995,0.1628588,0.2921084,0.9421583,0.5042663,-0.7808968,0.2699924,-1.145852
18516000000.0,-0.4091096,-0.4473146,1.060262,0.295144,-0.959736,-0.3984865,0.4730145,-0.9596078,0.4517872,-0.8703297,0.9385662,-0.8100371,-0.9478258,-0.14517,0.1910245,-0.9702718,0.8889534,0.4576635,-0.02621767,1.030484,-1.030352,-1.160906,0.2709824,0.9658033,0.7685372,0.5686391,-0.1621947,0.9735502,0.9147827,-0.1729016,1.004419,-0.5554733
18574000000.0,0.4940697,0.4092448,0.5161935,0.9708887,-0.07566129,-1.039794,1.069492,-0.00176388,0.9413835,-0.2747526,1.201487,0.1139755,-0.2961496,-0.9093391,0.9480942,-0.2584311,0.5534997,0.8326244,-0.5252018,0.8849168,0.2972697,-1.482568,-0.5134949,0.8628499,0.3975248,0.8731561,-0.6159064,0.771977,0.7558595,0.5496238,1.080996,0.3093776
18632000000.0,-0.5189796,-0.2939133,-0.345208,1.048795,0.8666582,-0.5873092,0.5311789,0.9348196,0.8481087,0.4925069,0.7760247,0.9023151,0.6420432,-0.7090464,0.6896266,0.7001891,0.02366364,0.9997056,-0.9198865,0.4663315,1.251755,-0.7206702,-0.9752647,0.2175688,-0.1284343,0.9558954,-0.9400986,0.3249882,0.1325914,0.9351947,0.5565909,0.9646916
18690000000.0,0.5616834,0.2991551,-0.9982511,0.4723197,0.9605712,0.4210566,-0.5139809,0.9454181,0.2356601,0.9550665,-0.06302027,1.195057,0.9394803,0.1659891,-0.2318181,0.9526055,-0.5476382,0.8443888,-1.026605,-0.1353888,1.346245,0.348252,-0.8296305,-0.5633484,-0.6423104,0.7264347,-0.9647405,-0.2556323,-0.5813017,0.7425659,-0.3015349,1.082798
18748000000.0,-0.5904474,-0.1398634,-1.042168,-0.3955165,0.2032541,1.038057,-1.081813,0.1087084,-0.5249249,0.8282069,-0.9431948,0.7928165,0.3945408,0.8733078,-0.9258794,0.3417221,-0.9398708,0.3509197,-0.7382857,-0.7239046,0.7645928,1.144425,-0.1601337,-0.9910659,-0.9408779,0.2008433,-0.6156082,-0.7771973,-0.9478459,0.1013914,-1.047841,0.4907738
18806000000.0,0.6072481,0.1379261,-0.4391828,-1.019026,-0.7085371,0.7761783,-0.7267987,-0.8026283,-0.9668915,0.1953943,-1.262598,-0.2590379,-0.4697422,0.8328628,-0.8214039,-0.5459956,-0.9625826,-0.3104345,-0.1315086,-1.03504,-0.2057067,1.397806,0.613034,-0.8052531,-0.8667006,-0.4257018,-0.002072609,-0.9957988,-0.73025,-0.5980017,-1.03915,-0.5713938
18864000000.0,-0.6098887,0.01118747,0.435681,-1.020948,-1.048003,-0.08800591,0.1965768,-1.062199,-0.8133032,-0.5544189,-0.5004334,-1.19462,-0.9493962,0.1364161,-0.06431056,-0.9848993,-0.5462254,-0.8459552,0.5544263,-0.876002,-1.203622,0.8804861,1.003592,-0.1177167,-0.3912687,-0.8716798,0.6302983,-0.7569865,-0.06716828,-0.9338685,-0.1267454,-1.1678
18922000000.0,0.6233107,-0.04047236,1.038868,-0.3951853,-0.5931934,-0.8691837,0.9512634,-0.5132298,-0.1612889,-0.9664261,0.6502779,-1.06825,-0.7066731,-0.6510271,0.7269505,-0.6701506,0.1464369,-0.9898378,0.991509,-0.2876703,-1.522819,-0.4024948,0.7734644,0.6447844,0.2845781,-0.9105651,0.9737462,-0.1460081,0.6269868,-0.6915702,0.8101237,-0.7991038
18980000000.0,-0.5755311,0.1845705,0.9998534,0.4757173,0.2949423,-1.006882,0.9935895,0.4117564,0.5838066,-0.7863301,1.192117,-0.1950965,0.05260826,-0.956309,0.9728014,0.1375741,0.7645169,-0.643324,0.9314881,0.4444454,-0.5526111,-1.499363,0.06788656,1.001898,0.8156765,-0.4914933,0.8221895,0.539839,0.9317998,-0.01824799,1.110039,0.0559897
19038000000.0,0.6068279,-0.1647162,0.342959,1.05055,0.9666092,-0.4072599,0.2999291,1.030206,0.9677586,-0.1254648,0.9575933,0.6971829,0.7717211,-0.5641247,0.5016914,0.840924,0.9942476,0.02634135,0.3980442,0.9482564,0.8671254,-1.28858,-0.6780118,0.732304,0.936074,0.1774208,0.2514562,0.9529421,0.6584114,0.6633503,0.7395229,0.8138617
19096000000.0,-0.5054202,0.3298026,-0.5277932,0.9708955,0.9234465,0.5026728,-0.6262497,0.8767297,0.756394,0.6073693,0.2232166,1.158066,0.9215577,0.2483875,-0.3472285,0.9158558,0.7300866,0.671086,-0.3259528,0.9714339,1.474985,-0.1632582,-0.9970335,0.007051815,0.592661,0.745432,-0.4347392,0.8825504,-0.02912829,0.934988,-0.03793869,1.106406
19154000000.0,0.525283,-0.3136332,-1.06929,0.2866243,0.1739082,1.040371,-1.08205,0.04179857,0.0799431,0.9624703,-0.6500918,1.015771,0.3704947,0.877968,-0.9369423,0.2844743,0.1172718,0.9822153,-0.8809305,0.5214648,1.123693,0.8913486,-0.6886653,-0.7244367,-0.03318581,0.9459543,-0.9014104,0.3829782,-0.6993379,0.633956,-0.852729,0.7490922
